INTERACTOR_A    INTERACTOR_B
DM1	DM2
DM1	DM3
DM1	DM4
DM1	DM5
DM6	DM7
DM6	DM8
DM6	DM9
DM6	DM10
DM11	DM12
DM11	DM13
DM11	DM14
DM11	DM15
DM11	DM16
DM11	DM17
DM11	DM18
DM11	DM19
DM11	DM20
DM11	DM21
DM11	DM22
DM11	DM23
DM11	DM24
DM11	DM25
DM11	DM26
DM11	DM27
DM11	DM28
DM11	DM29
DM11	DM30
DM11	DM31
DM11	DM32
DM11	DM33
DM11	DM34
DM11	DM35
DM11	DM36
DM11	DM37
DM11	DM38
DM39	DM40
DM41	DM42
DM41	DM43
DM41	DM44
DM45	DM46
DM45	DM47
DM48	DM49
DM48	DM50
DM48	DM51
DM48	DM52
DM53	DM54
DM53	DM55
DM53	DM56
DM53	DM57
DM53	DM58
DM53	DM59
DM53	DM60
DM53	DM61
DM53	DM62
DM53	DM63
DM53	DM64
DM53	DM65
DM53	DM66
DM53	DM67
DM68	DM69
DM68	DM70
DM68	DM71
DM68	DM72
DM68	DM73
DM68	DM74
DM68	DM75
DM76	DM77
DM78	DM79
DM78	DM80
DM81	DM82
DM83	DM84
DM83	DM85
DM83	DM86
DM83	DM87
DM83	DM88
DM83	DM89
DM83	DM90
DM83	DM91
DM83	DM92
DM93	DM94
DM93	DM95
DM96	DM97
DM96	DM98
DM96	DM99
DM96	DM100
DM96	DM101
DM96	DM102
DM96	DM103
DM104	DM105
DM104	DM106
DM104	DM107
DM104	DM108
DM109	DM110
DM111	DM112
DM113	DM114
DM113	DM115
DM113	DM116
DM113	DM117
DM113	DM118
DM113	DM119
DM113	DM120
DM113	DM121
DM113	DM122
DM113	DM123
DM113	DM124
DM113	DM125
DM113	DM126
DM113	DM127
DM113	DM128
DM113	DM129
DM130	DM120
DM130	DM131
DM130	DM123
DM130	DM132
DM130	DM133
DM130	DM134
DM130	DM135
DM130	DM126
DM130	DM127
DM130	DM128
DM130	DM136
DM137	DM138
DM137	DM139
DM137	DM140
DM137	DM141
DM137	DM142
DM137	DM143
DM137	DM144
DM145	DM59
DM145	DM146
DM145	DM147
DM148	DM149
DM148	DM150
DM148	DM151
DM148	DM152
DM148	DM153
DM154	DM155
DM154	DM156
DM154	DM157
DM154	DM158
DM154	DM159
DM154	DM160
