INTERACTOR_A    INTERACTOR_B
AT1	AT2
AT1	AT3
AT1	AT4
AT1	AT5
AT1	AT6
AT1	AT7
AT1	AT8
AT1	AT9
AT1	AT10
AT1	AT11
AT1	AT12
AT1	AT13
AT1	AT14
AT1	AT15
AT1	AT16
AT1	AT17
AT1	AT18
AT1	AT19
AT1	AT20
AT1	AT21
AT1	AT22
AT1	AT23
AT1	AT24
AT1	AT25
AT1	AT26
AT1	AT27
AT1	AT28
AT1	AT29
AT1	AT30
AT1	AT31
AT1	AT32
AT1	AT33
AT1	AT34
AT1	AT35
AT1	AT36
AT1	AT37
AT1	AT38
AT1	AT39
AT1	AT40
AT1	AT41
AT1	AT42
AT1	AT43
AT1	AT44
AT45	AT46
AT45	AT47
AT45	AT48
AT49	AT50
AT51	AT52
AT51	AT53
AT51	AT54
AT55	AT56
AT57	AT58
AT57	AT59
AT57	AT60
AT57	AT61
AT57	AT62
AT57	AT63
AT57	AT64
AT57	AT65
AT57	AT66
AT57	AT67
AT57	AT68
AT57	AT69
AT57	AT70
AT57	AT71
AT57	AT72
AT57	AT73
AT57	AT74
AT57	AT75
AT57	AT38
AT57	AT76
AT57	AT77
AT57	AT78
AT57	AT16
AT57	AT79
AT57	AT80
AT57	AT81
AT57	AT37
AT57	AT82
AT83	AT84
AT85	AT86
AT87	AT88
AT89	AT90
AT91	AT92
AT93	AT94
AT95	AT96
AT95	AT97
AT98	AT99
AT100	AT101
AT100	AT102
AT100	AT103
AT100	AT104
AT100	AT105
AT100	AT106
AT100	AT107
AT100	AT108
AT100	AT109
AT100	AT110
AT100	AT111
AT100	AT112
AT100	AT113
AT100	AT114
AT100	AT115
AT100	AT116
AT100	AT117
AT100	AT118
AT100	AT119
AT100	AT120
AT100	AT121
AT100	AT122
AT100	AT123
AT100	AT124
AT100	AT125
AT100	AT126
AT100	AT127
AT100	AT128
AT100	AT129
AT100	AT130
AT100	AT131
AT100	AT132
AT100	AT133
AT100	AT134
AT100	AT135
AT100	AT136
AT100	AT137
AT100	AT138
AT100	AT139
AT100	AT140
AT100	AT141
AT100	AT142
AT100	AT143
AT100	AT144
AT100	AT145
AT100	AT146
AT100	AT147
AT100	AT148
AT149	AT150
AT149	AT50
AT149	AT151
AT149	AT152
AT149	AT153
AT154	AT150
AT155	AT156
AT155	AT157
AT155	AT158
AT159	AT150
AT159	AT160
AT161	AT162
AT163	AT164
AT163	AT165
AT166	AT167
AT166	AT168
AT169	AT170
AT169	AT171
AT169	AT172
AT169	AT173
AT169	AT174
AT169	AT175
AT169	AT176
AT169	AT177
AT169	AT178
AT169	AT179
AT169	AT180
AT181	AT182
AT183	AT184
AT183	AT185
AT183	AT186
AT183	AT187
AT183	AT67
AT183	AT188
AT183	AT189
AT183	AT190
AT183	AT191
AT183	AT192
AT183	AT36
