CE1	CE2
CE1	CE3
CE1	CE4
CE1	CE5
CE1	CE6
CE1	CE7
CE8	CE9
CE10	CE11
CE10	CE12
CE13	CE14
CE13	CE15
CE16	CE17
CE18	CE19
CE20	CE21
CE22	CE23
CE24	CE25
CE26	CE27
CE26	CE28
CE26	CE29
CE26	CE30
CE31	CE32
CE31	CE33
CE31	CE34
CE31	CE35
CE36	CE37
CE38	CE39
CE21	CE40
CE21	CE41
CE21	CE42
CE21	CE43
CE21	CE44
CE21	CE45
CE21	CE46
CE21	CE47
CE21	CE48
CE21	CE49
CE21	CE50
CE21	CE51
CE21	CE52
CE21	CE53
CE21	CE54
CE21	CE55
CE21	CE56
CE21	CE57
CE21	CE58
CE21	CE59
CE21	CE60
CE21	CE61
CE21	CE62
CE21	CE63
CE21	CE64
CE21	CE65
CE21	CE66
CE67	CE68
CE67	CE69
CE67	CE70
CE71	CE72
CE71	CE73
CE71	CE74
CE71	CE75
CE71	CE76
CE71	CE77
CE71	CE78
CE71	CE79
CE71	CE80
CE81	CE82
CE81	CE83
CE81	CE84
CE85	CE86
CE85	CE87
CE85	CE88
CE85	CE89
CE85	CE90
CE85	CE91
CE92	CE93
CE92	CE94
CE92	CE95
CE92	CE19
CE96	CE97
CE96	CE98
CE96	CE30
CE99	CE100
CE101	CE77
CE101	CE102
CE103	CE104
CE105	CE106
CE107	CE108
CE109	CE110
CE109	CE111
CE112	CE113
CE63	CE19
CE114	CE115
CE114	CE116
CE117	CE118
CE119	CE27
CE120	CE121
CE122	CE123
CE122	CE124
CE122	CE125
CE122	CE126
CE122	CE127
CE128	CE86
CE128	CE87
CE128	CE85
CE128	CE88
CE128	CE90
CE128	CE129
CE128	CE130
CE128	CE91
CE131	CE21
CE132	CE21
CE133	CE28
CE133	CE29
CE133	CE134
CE135	CE136
CE135	CE137
CE138	CE139
CE140	CE141
CE142	CE143
CE142	CE144
CE142	CE145
CE146	CE147
CE148	CE149
CE150	CE151
CE152	CE153
CE154	CE155
CE156	CE157
CE156	CE158
CE156	CE159
CE156	CE160
CE156	CE161
CE156	CE141
CE162	CE163
CE162	CE164
CE162	CE165
CE162	CE166
CE167	CE27
CE167	CE28
CE167	CE168
CE167	CE169
CE167	CE170
CE167	CE30
