SC1	SC2
SC1	SC3
SC1	SC4
SC5	SC6
SC5	SC7
SC5	SC8
SC5	SC9
SC5	SC10
SC5	SC11
SC5	SC12
SC13	SC14
SC15	SC16
SC15	SC17
SC15	SC18
SC15	SC19
SC15	SC20
SC15	SC21
SC15	SC22
SC15	SC23
SC15	SC24
SC15	SC25
SC15	SC26
SC15	SC27
SC28	SC29
SC30	SC29
SC31	SC32
SC31	SC33
SC31	SC34
SC35	SC36
SC37	SC38
SC37	SC39
SC37	SC40
SC37	SC41
SC42	SC43
SC42	SC44
SC42	SC45
SC42	SC46
SC42	SC47
SC42	SC48
SC42	SC49
SC42	SC50
SC42	SC51
SC42	SC52
SC42	SC40
SC42	SC53
SC54	SC55
SC54	SC56
SC54	SC57
SC54	SC58
SC54	SC59
SC54	SC60
SC54	SC61
SC62	SC63
SC64	SC65
SC64	SC66
SC64	SC67
SC64	SC68
SC64	SC69
SC64	SC70
SC64	SC71
SC64	SC72
SC64	SC73
SC64	SC74
SC64	SC75
SC64	SC76
SC64	SC77
SC64	SC78
SC64	SC79
SC64	SC5
SC64	SC80
SC64	SC81
SC64	SC82
SC64	SC17
SC64	SC41
SC64	SC83
SC64	SC84
SC64	SC85
SC64	SC86
SC64	SC87
SC64	SC88
SC64	SC89
SC64	SC90
SC64	SC91
SC64	SC92
SC64	SC93
SC64	SC94
SC64	SC14
SC64	SC95
SC64	SC96
SC64	SC40
SC64	SC97
SC64	SC98
SC64	SC99
SC64	SC100
SC64	SC101
SC64	SC102
SC64	SC103
SC64	SC104
SC64	SC105
SC64	SC106
SC64	SC57
SC64	SC107
SC64	SC108
SC64	SC109
SC64	SC110
SC64	SC111
SC64	SC112
SC64	SC60
SC64	SC56
SC64	SC113
SC64	SC114
SC64	SC115
SC64	SC116
SC64	SC117
SC64	SC118
SC64	SC119
SC64	SC120
SC64	SC121
SC64	SC122
SC64	SC123
SC64	SC124
SC64	SC125
SC64	SC126
SC64	SC25
SC64	SC127
SC64	SC128
SC64	SC129
SC64	SC130
SC64	SC131
SC64	SC132
SC64	SC133
SC134	SC135
SC134	SC136
SC134	SC137
SC134	SC138
SC134	SC139
SC134	SC140
SC134	SC141
